,label_norm,headline_text,subject,stateinfo,partyaffiliation,barelytruecounts_norm,falsecounts_norm,halftruecounts_norm,mostlytrueocunts_norm,pantsonfirecounts_norm,followers_norm,clean,sentiment_vector,vader_polarity,sentiment_score,index,topic_number,lda_score,topic_top_words
10,0.8195929006502879,McCain opposed a requirement that the government buy American-made motorcycles. And he said all buy-American provisions were quote 'disgraceful.' ,federal-budget,Illinois,democrat,2.799522651949145,2.887501510383565,3.136111340830755,3.164863735379405,1.1802035642201458,3.3481437815357524,mccain oppos requir govern buy american made motorcycle said buy american proves quot disgrace,"[0.198, 0.802, 0.0, -0.4939]",0,-0.4939,10,4,0.6159989237785339,percent american said state sinc make would text country obama
11,0.8195929006502879,We just had the best year for the auto industry in America in history.,economy,New York,democrat,1.3209961889454673,0.7920854231172811,1.0554308799412921,1.210487778923425,0.7602022958144,0.5064931149946674,best year auto industry america histori,"[0.0, 0.543, 0.457, 0.6369]",0,0.6369,11,3,0.5499735474586487,year state last american unit would cost first presid money
12,-1.2201179380721479,I dont know who (Jonathan Gruber) is.,health-care,California,democrat,-0.5025197820924014,-0.3055134797364868,-0.27071710612012345,-0.451854988636834,-0.0798002409970917,-0.2596353730756933,dont know jonathan grubber,"[0.0, 1.0, 0.0, 0.0]",0,0.0,12,0,0.10000000149011612,care health would bill obama time presid barack country vote
13,0.8195929006502879,Hate crimes against American Muslims and mosques have tripled after Paris and San Bernardino.,"crime,diversity,homeland-security,terrorism",New York,democrat,1.3209961889454673,0.7920854231172811,1.0554308799412921,1.210487778923425,0.7602022958144,0.5064931149946674,hate crime american muslim mosque trial pari san bernardino,"[0.507, 0.493, 0.0, -0.802]",-1,-0.802,13,4,0.5499709248542786,percent american said state sinc make would text country obama
14,0.8195929006502879,Rick Perry has never lost an election and remains the only person to have won the Texas governorship three times in landslide elections.,candidates-biography,Texas,republican,-0.6503724283927691,-0.6547494942808675,-0.47649869016413626,-0.49678317154386803,-0.2898008751999646,-0.33378808072073846,rick peri never lost elect remain person text governorship three time landslide elect,"[0.0, 0.859, 0.141, 0.2411]",0,0.2411,14,6,0.6999797224998474,time creat last year would state first text sinc money
15,-1.2201179380721479,"ISIS supporter tweeted at 10:34 a.m. Shooting began at 10:45 a.m. in Chattanooga, Tenn.","technology,terrorism",New York,activist,-0.6503724283927691,-0.6048586350602416,-0.499363310613471,-0.49678317154386803,-0.7098021436057105,-0.33939286191357215,isi support tweet shoot began chattanooga tenn,"[0.238, 0.495, 0.267, 0.0772]",0,0.0772,15,8,0.5499836206436157,vote republican support country state budget spend health percent text
16,0.8195929006502879,Youth unemployment in minority communities is about 40 to 45 percent.,"diversity,economy,jobs",Missouri,republican,-0.6503724283927691,-0.6547494942808675,-0.5222279310628057,-0.474319080090351,-0.4998015094028376,-0.34603427555522037,youth unemploy minor community percent,"[0.0, 1.0, 0.0, 0.0]",0,0.0,16,7,0.5499797463417053,percent nation right country increas pass presid peopl last bill
17,0.8195929006502879,Says Paul Ryan is still endorsing Trump.,"candidates-biography,elections,campaign-advertising",New York,democrat,1.3209961889454673,0.7920854231172811,1.0554308799412921,1.210487778923425,0.7602022958144,0.5064931149946674,say paul ryan still vendors trump,"[0.0, 1.0, 0.0, 0.0]",0,0.0,17,0,0.10000000149011612,care health would bill obama time presid barack country vote
18,-1.2201179380721479,"If you look at states that are right to work, they constantly do not have budget deficits and they have very good business climates.","economy,labor,states,unions,workers",Rhode Island,republican,-0.6010882129593133,-0.6547494942808675,-0.5222279310628057,-0.49678317154386803,-0.7098021436057105,-0.34638236482872,look state right work constant budget deficit good busi climat,"[0.199, 0.588, 0.213, 0.0516]",0,0.0516,18,8,0.41407814621925354,vote republican support country state budget spend health percent text
19,-1.2201179380721479,What (the Obama administration is) going to come out with in the next several months is youre not even going to be able to burn coal very limitedly in the existing plants.,"climate-change,energy,environment,government-regulation",West Virginia,republican,-0.6010882129593133,-0.6048586350602416,-0.5222279310628057,-0.49678317154386803,-0.7098021436057105,-0.34408174715139433,obama administr go come next sever month your even go abl burn coal limit exist plant,"[0.0, 1.0, 0.0, 0.0]",0,0.0,19,9,0.5499780774116516,presid obama took barack million fund state peopl sinc health
20,0.8195929006502879,We cut business taxes so today 70 percent of our businesses dont pay a business tax.,"small-business,taxes",Florida,republican,0.7295856037439964,0.49274026779352625,0.34662764601191487,0.2669959378757104,0.7602022958144,-0.33795260070681443,cut busi tax today percent busi dont pay busi tax,"[0.184, 0.702, 0.114, -0.2033]",0,-0.2033,20,7,0.5499797463417053,percent nation right country increas pass presid peopl last bill
21,0.8195929006502879,Says Mark Pryor votes with Obama 93 percent of the time.,"bipartisanship,voting-record",Arkansas,republican,-0.5025197820924014,-0.4551860573983642,-0.47649869016413626,-0.42939089718331697,-0.4998015094028376,-0.3412625866290407,say mark prior vote obama percent time,"[0.0, 1.0, 0.0, 0.0]",0,0.0,21,0,0.6554502844810486,care health would bill obama time presid barack country vote
22,0.8195929006502879,We have a federal government that thinks they have the authority to regulate our toilet seats.,"consumer-safety,corrections-and-updates,government-regulation,market-regulation,states,supreme-court,workers",Texas,republican,1.1238593272116437,0.9916488599997842,-0.17925862432278447,-0.06996543392704478,0.970202930017273,-0.23057483466271034,feder govern think author regul toilet seat,"[0.0, 1.0, 0.0, 0.0]",0,0.0,22,1,0.699962854385376,debt school govern peopl rate state percent time first obama
23,0.8195929006502879,"Under President George W. Bush, we added $4.9 trillion to the debt. Under President Obama weve added $6.5 trillion to the debt.",debt,New Hampshire,republican,-0.5518039975258573,-0.6048586350602416,-0.499363310613471,-0.40692680572979995,-0.7098021436057105,-0.3441531500792917,presid george w bush ad trillion debt presid obama weve ad trillion debt,"[0.333, 0.667, 0.0, -0.6124]",0,-0.6124,23,9,0.5559033751487732,presid obama took barack million fund state peopl sinc health
24,-1.2201179380721479,Says a U.S. Supreme Court justice suggested that some U.S. cases will be decided based on South African law.,"legal-issues,supreme-court",Florida,republican,0.9760066809112761,0.5426311270141521,0.20943992331590633,0.28946002932922743,0.34020102740865416,-0.21138463536078866,say u supreme court justic suggest u case decid base south african law,"[0.0, 0.735, 0.265, 0.5574]",0,0.5574,24,0,0.10000000149011612,care health would bill obama time presid barack country vote
25,-1.2201179380721479,We have a director of homeland security who cannot use and will not use the term 'terrorist attack' but instead substitutes 'man-made disaster.' ,"homeland-security,terrorism",Texas,republican,-0.6010882129593133,-0.6048586350602416,-0.499363310613471,-0.42939089718331697,-0.7098021436057105,-0.3462276701065127,director homeland secur use use term terrorist attack instead substitute man made disas,"[0.415, 0.585, 0.0, -0.8316]",0,-0.8316,25,0,0.10000000149011612,care health would bill obama time presid barack country vote
26,-1.2201179380721479,President Barack Obama took exactly none of his own deficit reduction commissions ideas. Not one.,"deficit,federal-budget",Ohio,republican,-0.009677627757842292,0.4428494085729004,-0.27071710612012345,-0.40692680572979995,-0.2898008751999646,-0.2974370174788061,presid barack obama took exact none deficit reduce commits idea one,"[0.087, 0.73, 0.183, 0.2924]",0,0.2924,26,9,0.8199944496154785,presid obama took barack million fund state peopl sinc health
27,-1.2201179380721479,It was under Barack Obama and Hillary Clinton that changed the rules of engagement that probably cost (Capt. Humayun Khans) life.,"iraq,military",,republican,-0.6503724283927691,-0.6547494942808675,-0.5222279310628057,-0.49678317154386803,-0.4998015094028376,-0.33023442533412034,barack obama hillary clinton chang rule engag probably cost capt human khan life,"[0.0, 1.0, 0.0, 0.0]",0,0.0,27,9,0.6116861701011658,presid obama took barack million fund state peopl sinc health
28,-1.2201179380721479,Says the paperback edition of Mitt Romneys book deleted line that Massachusetts individual mandate should be the model for the country,"health-care,states",Texas,republican,0.8281540346109083,0.8419762823379068,0.4380861278092539,0.01989093188702327,3.0702092720460024,-0.34331775674171916,say paperback edit mitt romney book delete line massachusetts individu mandat model country,"[0.0, 1.0, 0.0, 0.0]",0,0.0,28,8,0.5499575138092041,vote republican support country state budget spend health percent text
29,-1.2201179380721479,Says Terry McAuliffe is the person who invented the scheme to rent out the Lincoln Bedroom.,"campaign-finance,ethics,history",Virginia,republican,-0.6010882129593133,-0.15584090207460932,-0.45363406971480147,-0.451854988636834,-0.4998015094028376,-0.3456022320579039,say terri mcauliff person invent scheme rent lincoln bedroom,"[0.0, 1.0, 0.0, 0.0]",0,0.0,29,0,0.10000000149011612,care health would bill obama time presid barack country vote
30,0.8195929006502879,"We created 800,000 new jobs, we cut the unemployment rate almost in half and today New York State has more private sector jobs than it has ever had in its history",jobs,New York,democrat,-0.6010882129593133,-0.6547494942808675,-0.5222279310628057,-0.474319080090351,-0.7098021436057105,-0.3166401167237561,creat new job cut unemploy rate almost half today new york state privat sector job ever histori,"[0.116, 0.884, 0.0, -0.2732]",0,-0.2732,30,6,0.45247799158096313,time creat last year would state first text sinc money
31,-1.2201179380721479,"We have towns in West Texas that are out of water, that are having to truck in water.",water,Texas,republican,-0.6010882129593133,-0.5549677758396159,-0.47649869016413626,-0.49678317154386803,-0.4998015094028376,-0.3461528155722375,town west text water truck water,"[0.0, 1.0, 0.0, 0.0]",0,0.0,31,6,0.5499569773674011,time creat last year would state first text sinc money
32,0.8195929006502879,"In Georgia, women earn 82 cents for every dollar earned by men.","jobs,women",Georgia,democrat,-0.6503724283927691,-0.6547494942808675,-0.47649869016413626,-0.49678317154386803,-0.7098021436057105,-0.3463591100665581,georgia woman earn cent every dollar earn men,"[0.0, 1.0, 0.0, 0.0]",0,0.0,32,5,0.549988329410553,million immigra every vote make work year feder peopl fund
33,0.8195929006502879,A federal system that verifies employees are authorized to work in the U.S. is inaccurate anywhere from 50 percent all the way up to in excess of 80 percent of the time.,immigration,Georgia,none,-0.6503724283927691,-0.6547494942808675,-0.499363310613471,-0.49678317154386803,-0.7098021436057105,-0.34637835538696793,feder system verify employe author work u incur anywhere percent way excess percent time,"[0.0, 1.0, 0.0, 0.0]",0,0.0,33,7,0.4777275323867798,percent nation right country increas pass presid peopl last bill
34,-1.2201179380721479,Sen. Obama's campaign announced that he's choosing his cabinet.,elections,Arizona,republican,0.8774382500443642,1.290994015323539,0.1865753028665716,0.3343882122362614,0.970202930017273,-0.23650399712564021,sen obama campaign announc choos cabinet,"[0.0, 1.0, 0.0, 0.0]",0,0.0,34,9,0.5499793291091919,presid obama took barack million fund state peopl sinc health
35,-1.2201179380721479,Only 2 percent of public high schools in the country offer PE classes.,"education,health-care",Illinois,democrat,-0.6503724283927691,-0.5549677758396159,-0.499363310613471,-0.40692680572979995,-0.7098021436057105,0.08914763844116132,percent public high school country offer pe class,"[0.0, 1.0, 0.0, 0.0]",0,0.0,35,7,0.5845978856086731,percent nation right country increas pass presid peopl last bill
36,0.8195929006502879,"Said he's the only Republican candidate ""who's actually turned around a government economy.""",job-accomplishments,New York,republican,-0.20681448949166595,-0.10595004285398352,-0.29358172656945825,-0.33953453136924894,-0.0798002409970917,-0.3360487085746763,said republican candid actual turn around govern economi,"[0.0, 1.0, 0.0, 0.0]",0,0.0,36,8,0.3330283463001251,vote republican support country state budget spend health percent text
37,0.8195929006502879,"There are 321,092 public school teachers in Texas. And there are 313,850 non-teachers in our public schools.","education,message-machine,taxes",Texas,none,-0.6010882129593133,-0.6547494942808675,-0.5222279310628057,-0.474319080090351,-0.7098021436057105,-0.34595586482043467,public school teacher text non teacher public school,"[0.0, 1.0, 0.0, 0.0]",0,0.0,37,1,0.7749391794204712,debt school govern peopl rate state percent time first obama
38,-1.2201179380721479,Transgender individuals in the U.S. have a 1-in-12 chance of being murdered.,"corrections-and-updates,crime,criminal-justice,sexuality",Texas,democrat,-0.6010882129593133,-0.6547494942808675,-0.499363310613471,-0.49678317154386803,-0.4998015094028376,-0.3461093741424718,transcend individu u chanc murder,"[0.61, 0.39, 0.0, -0.6908]",-1,-0.6908,38,0,0.10000000149011612,care health would bill obama time presid barack country vote
39,0.8195929006502879,"At Bain Capital, we helped start an early childhood learning company called Bright Horizons that First Lady Michelle Obama rightly praised.","candidates-biography,job-accomplishments",Massachusetts,republican,1.025290896344732,0.9417580007791585,0.8039200549986099,0.2445318464221934,3.280209906248875,-0.2773270173742535,bain capit help start early childhood learn company call bright horizon first ladi michelle obama right praise,"[0.0, 0.603, 0.397, 0.8481]",0,0.8481,39,1,0.7749559879302979,debt school govern peopl rate state percent time first obama
40,-1.2201179380721479,U.S. Rep. Phil Gingrey gave the government the power to electronically spy on Americans without a warrant.,"criminal-justice,terrorism",Georgia,republican,-0.6010882129593133,-0.6547494942808675,-0.5222279310628057,-0.49678317154386803,-0.7098021436057105,-0.3463519976655371,u rep phil gingery gave govern power electron spi american without warrant,"[0.0, 1.0, 0.0, 0.0]",0,0.0,40,3,0.4733974039554596,year state last american unit would cost first presid money
41,-1.2201179380721479,Alex Sink funneled three quarters of a million dollars in no-bid contracts to Bank of America.,"economy,financial-regulation,message-machine",Florida,republican,0.7295856037439964,0.49274026779352625,0.34662764601191487,0.2669959378757104,0.7602022958144,-0.33795260070681443,alex sink funnel three quarter million dollar bid contract bank america,"[0.0, 0.901, 0.099, 0.0258]",0,0.0258,41,5,0.5499738454818726,million immigra every vote make work year feder peopl fund
42,0.8195929006502879,"If you take the population growth here in Virginia, we are net zero on job creation since (Bob McDonnell) became governor.",jobs,Virginia,democrat,-0.058961843191298206,-0.3554043389571126,-0.47649869016413626,-0.451854988636834,-0.0798002409970917,-0.34407181070879145,take popul growth virginia net zero job creation sinc bob mcconnell became governor,"[0.0, 0.701, 0.299, 0.5719]",0,0.5719,42,4,0.37155941128730774,percent american said state sinc make would text country obama
43,-1.2201179380721479,"Under Obama, home values in Florida collapsed, construction jobs were lost and the state had a high foreclosure rate.","housing,message-machine-2012",Massachusetts,republican,1.025290896344732,0.9417580007791585,0.8039200549986099,0.2445318464221934,3.280209906248875,-0.2773270173742535,obama home valu florida collapse construct job lost state high foreclosure rate,"[0.438, 0.562, 0.0, -0.7184]",0,-0.7184,43,1,0.7749559283256531,debt school govern peopl rate state percent time first obama
44,0.8195929006502879,"The new Arizona immigration law ""says that any police officer can stop anyone who appears to them to be reasonably suspicious of being an undocumented person.""","immigration,legal-issues",Arizona,democrat,-0.6503724283927691,-0.6547494942808675,-0.5222279310628057,-0.474319080090351,-0.7098021436057105,-0.3462700655949517,new arizona immigra law say polic offic stop anyone appear reason suspect undock person,"[0.268, 0.732, 0.0, -0.5267]",0,-0.5267,44,5,0.5499908924102783,million immigra every vote make work year feder peopl fund
45,0.8195929006502879,The only time in our history when the debt has been higher than this was the end of World War II.,debt,,none,-0.6503724283927691,-0.6547494942808675,-0.5222279310628057,-0.474319080090351,-0.7098021436057105,-0.3460825283150885,time histori debt higher end world war ii,"[0.516, 0.484, 0.0, -0.7506]",-1,-0.7506,45,1,0.6999572515487671,debt school govern peopl rate state percent time first obama
46,0.8195929006502879,The cost of health care is now the single-biggest factor driving down the federal budget deficit.,"deficit,federal-budget,health-care",Illinois,democrat,2.799522651949145,2.887501510383565,3.136111340830755,3.164863735379405,1.1802035642201458,3.3481438861298853,cost health care singl biggest factor drive feder budget deficit,"[0.194, 0.576, 0.23, 0.128]",0,0.128,46,8,0.4452846050262451,vote republican support country state budget spend health percent text
47,-1.2201179380721479,Says one out of three U.S. homeless men is a veteran.,"poverty,veterans",,none,-0.6010882129593133,-0.6547494942808675,-0.5222279310628057,-0.49678317154386803,-0.7098021436057105,-0.3461686790156912,say one three u homeless men veteran,"[0.0, 1.0, 0.0, 0.0]",0,0.0,47,0,0.10000000149011612,care health would bill obama time presid barack country vote
48,0.8195929006502879,Says Scott Brown co-sponsored legislation to let employers deny women coverage for birth control.,"health-care,legal-issues,women",New Hampshire,democrat,-0.5025197820924014,-0.6547494942808675,-0.43076944926546673,-0.451854988636834,-0.7098021436057105,-0.3458512009583507,say scott brown co sponsor legis let employ deny woman coverage birth control,"[0.167, 0.833, 0.0, -0.34]",0,-0.34,48,0,0.10000000149011612,care health would bill obama time presid barack country vote
49,0.8195929006502879,"At some point in their lives, 99% of women use birth control.",sexuality,Wisconsin,democrat,-0.6503724283927691,-0.6547494942808675,-0.499363310613471,-0.49678317154386803,-0.7098021436057105,-0.3463587265547383,point life woman use birth control,"[0.0, 1.0, 0.0, 0.0]",0,0.0,49,0,0.10000000149011612,care health would bill obama time presid barack country vote
50,-1.2201179380721479,The amount of attention paid this week to Chris Christie makes the coverage of Benghazi ... pale in significance.,"terrorism,transportation",Texas,republican,-0.5518039975258573,-0.4052951981777384,-0.47649869016413626,-0.3170704399157319,-0.7098021436057105,-0.3230683675230388,amount attent paid week chris christi make coverage bengali pale significa,"[0.0, 1.0, 0.0, 0.0]",0,0.0,50,5,0.5499734282493591,million immigra every vote make work year feder peopl fund
51,0.8195929006502879,Says U.S. Rep. Steve Southerland voted to keep the shutdown going.,federal-budget,Florida,democrat,-0.6503724283927691,-0.6547494942808675,-0.499363310613471,-0.49678317154386803,-0.7098021436057105,-0.3454385771049986,say u rep steve sutherland vote keep shutdown go,"[0.0, 1.0, 0.0, 0.0]",0,0.0,51,8,0.5499734282493591,vote republican support country state budget spend health percent text
52,0.8195929006502879,"In Rick Perrys Texas, we import nurses ... from other countries.",health-care,Texas,democrat,-0.5518039975258573,-0.50507691661899,-0.407904828816132,-0.33953453136924894,-0.0798002409970917,-0.34630144383475037,rick peri text import nurse country,"[0.0, 1.0, 0.0, 0.0]",0,0.0,52,8,0.6999577879905701,vote republican support country state budget spend health percent text
53,0.8195929006502879,There is a federal criminal law that says its a crime to transport dentures across state lines.,public-health,Virginia,republican,-0.6503724283927691,-0.6048586350602416,-0.43076944926546673,-0.42939089718331697,-0.7098021436057105,-0.3417277167369892,feder crimini law say crime transport denture across state line,"[0.28, 0.72, 0.0, -0.5423]",0,-0.5423,53,2,0.699931800365448,rais feder last governor fund state bill republican percent every
54,0.8195929006502879,We built a new prison every 10 days between 1990 and 2005 to keep up with our mass incarceration explosion of nonviolent offenders.,"crime,criminal-justice",New Jersey,democrat,-0.6503724283927691,-0.4551860573983642,-0.47649869016413626,-0.3170704399157319,-0.7098021436057105,-0.19833446029324375,built new prison every day keep mass scarcer expos nonoil offend,"[0.379, 0.621, 0.0, -0.6705]",0,-0.6705,54,5,0.5499882698059082,million immigra every vote make work year feder peopl fund
55,-1.2201179380721479,"Sen. McCain's tax plan provides ""virtually nothing to the middle class.""",taxes,Delaware,democrat,-0.10824605862475412,-0.15584090207460932,-0.042070901626775944,-0.1373577082875958,0.13020039320578125,-0.22260266987120167,sen mccain tax plan provid virtual noth middle class,"[0.0, 1.0, 0.0, 0.0]",0,0.0,55,0,0.10000000149011612,care health would bill obama time presid barack country vote
56,-1.2201179380721479,Austin is burdened by the fastest-growing tax increases of any major city in the nation.,"city-budget,city-government,taxes",Texas,none,-0.6503724283927691,-0.6048586350602416,-0.5222279310628057,-0.49678317154386803,-0.7098021436057105,-0.34639000020040434,austin burden fastest grow tax increas major citi nation,"[0.266, 0.734, 0.0, -0.4404]",0,-0.4404,56,7,0.6999868750572205,percent nation right country increas pass presid peopl last bill
57,-1.2201179380721479,"Phoenix, Arizona, is the No. 2 kidnapping capital of the world.",immigration,Arizona,republican,0.8774382500443642,1.290994015323539,0.1865753028665716,0.3343882122362614,0.970202930017273,-0.23650399712564021,phoenix arizona kidnap capit world,"[0.0, 1.0, 0.0, 0.0]",0,0.0,57,0,0.10000000149011612,care health would bill obama time presid barack country vote
58,0.8195929006502879,I belong to the AFL-CIO.,"candidates-biography,labor",Texas,republican,0.8281540346109083,0.8419762823379068,0.4380861278092539,0.01989093188702327,3.0702092720460024,-0.34331775674171916,belong afl cio,"[0.0, 1.0, 0.0, 0.0]",0,0.0,58,0,0.10000000149011612,care health would bill obama time presid barack country vote
59,0.8195929006502879,The insurance commissioner cant do squat about health care.,health-care,Georgia,republican,-0.6503724283927691,-0.6547494942808675,-0.5222279310628057,-0.474319080090351,-0.7098021436057105,-0.3463608881668134,insur commission cant squat health care,"[0.345, 0.655, 0.0, -0.3875]",0,-0.3875,59,0,0.6999948620796204,care health would bill obama time presid barack country vote
60,0.8195929006502879,Says a poll found him the only Republican candidate who could beat Barack Obama in Texas -- and by eight points.,polls,Massachusetts,republican,1.025290896344732,0.9417580007791585,0.8039200549986099,0.2445318464221934,3.280209906248875,-0.2773270173742535,say poll found republican candid could beat barack obama text eight point,"[0.0, 1.0, 0.0, 0.0]",0,0.0,60,9,0.5883749723434448,presid obama took barack million fund state peopl sinc health
61,-1.2201179380721479,"President Ronald Reagan sent troops into conflict only in one circumstance, which was in Grenada We were in a peacekeeping setting in Lebanon.","foreign-policy,history,military",Massachusetts,republican,1.025290896344732,0.9417580007791585,0.8039200549986099,0.2445318464221934,3.280209906248875,-0.2773270173742535,presid ronald reagan sent troop conflict one circuit grenade peacekeeper set lebanon,"[0.154, 0.671, 0.174, 0.0772]",0,0.0772,61,9,0.5499815344810486,presid obama took barack million fund state peopl sinc health
62,0.8195929006502879,Did you know US population growth is at its lowest since the Great Depression?,"immigration,population",Virginia,libertarian,-0.6503724283927691,-0.6547494942808675,-0.5222279310628057,-0.474319080090351,-0.7098021436057105,-0.3463146575601767,know u popul growth lowest sinc great depress,"[0.374, 0.194, 0.432, 0.2263]",1,0.2263,62,4,0.5499663352966309,percent american said state sinc make would text country obama
63,0.8195929006502879,"The average student in Florida, what they actually pay out of pocket at our major universities for tuition is as much or less than what they spend on cellphones.",education,Florida,republican,-0.5518039975258573,-0.50507691661899,-0.43076944926546673,-0.42939089718331697,-0.7098021436057105,-0.34564528997584987,averag student florida actual pay pocket major univers tuition much le spend cellphone,"[0.104, 0.896, 0.0, -0.1027]",0,-0.1027,63,8,0.5499426126480103,vote republican support country state budget spend health percent text
64,0.8195929006502879,"Since 1968, more Americans have died from gunfire than died in all the wars of this countrys history.",guns,"Washington, D.C.",none,-0.6010882129593133,-0.6547494942808675,-0.5222279310628057,-0.49678317154386803,-0.7098021436057105,-0.34632605832063684,sinc american die gunfire die war country histori,"[0.701, 0.299, 0.0, -0.9136]",-1,-0.9136,64,4,0.7749728560447693,percent american said state sinc make would text country obama
65,0.8195929006502879,Sen. Obama has always had a 100 percent prochoice rating.,abortion,Illinois,democrat,2.799522651949145,2.887501510383565,3.136111340830755,3.164863735379405,1.1802035642201458,3.348143920994596,sen obama alway percent prochoice rate,"[0.0, 1.0, 0.0, 0.0]",0,0.0,65,1,0.7749505043029785,debt school govern peopl rate state percent time first obama
66,0.8195929006502879,"Since Gina Raimondo took office, investment fees on the states pension portfolio have gone up from about $12 million annually to about $50 million.","candidates-biography,economy,pensions,retirement,state-finances,wealth,workers",Rhode Island,democrat,-0.6503724283927691,-0.6547494942808675,-0.43076944926546673,-0.49678317154386803,-0.7098021436057105,-0.34637309081562395,sinc gina raymond took offic invest fee state pension portfolio gone million annual million,"[0.0, 1.0, 0.0, 0.0]",0,0.0,66,9,0.8499729633331299,presid obama took barack million fund state peopl sinc health
67,0.8195929006502879,The (federal) debt is growing by more than $4 billion a day.,"deficit,economy,federal-budget",Texas,republican,0.8281540346109083,0.8419762823379068,0.4380861278092539,0.01989093188702327,3.0702092720460024,-0.34331775674171916,feder debt grow billion day,"[0.385, 0.615, 0.0, -0.3612]",0,-0.3612,67,1,0.6999611854553223,debt school govern peopl rate state percent time first obama
