,label_norm,speaker,headline_text,subject,stateinfo,partyaffiliation,barelytruecounts_norm,falsecounts_norm,halftruecounts_norm,mostlytrueocunts_norm,pantsonfirecounts_norm,twitter_handle,followers_norm,tweets_norm,clean,sentiment_vector,vader_polarity,sentiment_score
10,1.5179081507326035,barack-obama,McCain opposed a requirement that the government buy American-made motorcycles. And he said all buy-American provisions were quote 'disgraceful.' ,federal-budget,Illinois,democrat,2.213396370797847,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,mccain oppos requir govern buy american made motorcycle said buy american proves quot disgrace,"[0.198, 0.802, 0.0, -0.4939]",0,-0.4939
11,0.055524101134036455,gwen-moore,"Water rates in Manila, Philippines, were raised up to 845 percent when a subsidiary of the World Bank became a partial owner.","financial-regulation,foreign-policy,water",Wisconsin,democrat,-0.6758084483999761,-0.5763941791800403,-0.5549405698286373,-0.5461451656814293,-0.4504864199463114,RepGwenMoore ‏,-0.44673555380569185,-0.3115026154606546,water rate manila philippic rais percent subsidiary world bank became partial owner,"[0.0, 1.0, 0.0, 0.0]",0,0.0
12,0.6404777209734632,jack-lew,"Almost 100,000 people left Puerto Rico last year.","bankruptcy,economy,population","Washington, D.C. ",democrat,-0.8051758283640578,-0.6770388110921243,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,repjohnlewis ‏,-0.4143774492503996,-0.6638595064139093,almost peopl left puerto rico last year,"[0.0, 1.0, 0.0, 0.0]",0,0.0
13,0.6404777209734632,hillary-clinton,We just had the best year for the auto industry in America in history.,economy,New York,democrat,0.9197225711570305,0.26231108675399295,0.8830808530151649,1.046445389019219,-0.0019940279320931997,HillaryClinton,0.3273927842085046,-0.012126266298517499,best year auto industry america histori,"[0.0, 0.543, 0.457, 0.6369]",0,0.6369
14,-1.4068599484645308,nancy-pelosi,I dont know who (Jonathan Gruber) is.,health-care,California,democrat,-0.6758084483999761,-0.47574954726795626,-0.4000767242916124,-0.5679614746499314,-0.300988955941572,SpeakerPelosi,-0.36824309597188465,-0.16511665273095022,dont know jonathan grubber,"[0.0, 1.0, 0.0, 0.0]",0,0.0
15,0.6404777209734632,hillary-clinton,Hate crimes against American Muslims and mosques have tripled after Paris and San Bernardino.,"crime,diversity,homeland-security,terrorism",New York,democrat,0.9197225711570305,0.26231108675399295,0.8830808530151649,1.046445389019219,-0.0019940279320931997,HillaryClinton,0.3273927842085046,-0.012126266298517499,hate crime american muslim mosque trial pari san bernardino,"[0.507, 0.493, 0.0, -0.802]",-1,-0.802
16,0.055524101134036455,ted-nugent,Rick Perry has never lost an election and remains the only person to have won the Texas governorship three times in landslide elections.,candidates-biography,Texas,republican,-0.8051758283640578,-0.7105870217294856,-0.5991873828392158,-0.6115940925869354,-0.3757376879439417,TedNugent,-0.4364683322623966,-0.5721959115068114,rick peri never lost elect remain person text governorship three time landslide elect,"[0.0, 0.859, 0.141, 0.2411]",0,0.2411
17,-1.4068599484645308,pamela-geller,"ISIS supporter tweeted at 10:34 a.m. Shooting began at 10:45 a.m. in Chattanooga, Tenn.","technology,terrorism",New York,activist,-0.8051758283640578,-0.6770388110921243,-0.621310789344505,-0.6115940925869354,-0.5252351519486811,PamelaGeller,-0.44154806383443174,-0.6788827559355002,isi support tweet shoot began chattanooga tenn,"[0.238, 0.495, 0.267, 0.0772]",0,0.0772
18,0.6404777209734632,peter-kinder,Youth unemployment in minority communities is about 40 to 45 percent.,"diversity,economy,jobs",Missouri,republican,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.4504864199463114,PeterKinder,-0.4475662454984551,0.238624106151224,youth unemploy minor community percent,"[0.0, 1.0, 0.0, 0.0]",0,0.0
19,1.5179081507326035,hillary-clinton,Says Paul Ryan is still endorsing Trump.,"candidates-biography,elections,campaign-advertising",New York,democrat,0.9197225711570305,0.26231108675399295,0.8830808530151649,1.046445389019219,-0.0019940279320931997,HillaryClinton,0.3273927842085046,-0.012126266298517499,say paul ryan still vendors trump,"[0.0, 1.0, 0.0, 0.0]",0,0.0
20,-0.23695270878567692,nicholas-kettle,"If you look at states that are right to work, they constantly do not have budget deficits and they have very good business climates.","economy,labor,states,unions,workers",Rhode Island,republican,-0.7620533683760305,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,nickkettle21,-0.4478814870496952,-0.7645951119016781,look state right work constant budget deficit good busi climat,"[0.199, 0.588, 0.213, 0.0516]",0,0.0516
21,-1.4068599484645308,shelley-moore-capito,What (the Obama administration is) going to come out with in the next several months is youre not even going to be able to burn coal very limitedly in the existing plants.,"climate-change,energy,environment,government-regulation",West Virginia,republican,-0.7620533683760305,-0.6770388110921243,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,SenCapito,-0.4457852113866979,-0.23950713949245098,obama administr go come next sever month your even go abl burn coal limit exist plant,"[0.0, 1.0, 0.0, 0.0]",0,0.0
22,0.6404777209734632,rick-scott,We cut business taxes so today 70 percent of our businesses dont pay a business tax.,"small-business,taxes",Florida,republican,0.40225305130070405,0.061021822929824956,0.1972552513511978,0.13016041234213357,-0.0019940279320931997,SenRickScott,-0.4399919085657886,0.15421811970866267,cut busi tax today percent busi dont pay busi tax,"[0.184, 0.702, 0.114, -0.2033]",0,-0.2033
23,0.6404777209734632,tom-cotton,Says Mark Pryor votes with Obama 93 percent of the time.,"bipartisanship,voting-record",Arkansas,republican,-0.6758084483999761,-0.5763941791800403,-0.5991873828392158,-0.5461451656814293,-0.4504864199463114,SenTomCotton,-0.44320283685734063,-0.19596148870523103,say mark prior vote obama percent time,"[0.0, 1.0, 0.0, 0.0]",0,0.0
24,1.5179081507326035,ted-cruz,We have a federal government that thinks they have the authority to regulate our toilet seats.,"consumer-safety,corrections-and-updates,government-regulation,market-regulation,states,supreme-court,workers",Texas,republican,0.7472327312049217,0.39650392930343825,-0.3115830982704553,-0.1970842221853969,0.0727547040702765,tedcruz,-0.34261721875742895,0.9338304209691903,feder govern think author regul toilet seat,"[0.0, 1.0, 0.0, 0.0]",0,0.0
25,1.5179081507326035,lee-leffingwell,Austin is a city that has basically doubled in size every 25 years or so since it was founded.,"city-government,population",Texas,democrat,-0.7620533683760305,-0.7105870217294856,-0.5549405698286373,-0.5897777836184335,-0.5252351519486811,TheRealLeeVIP,-0.4478780395400047,-0.7772959267146172,austin citi basic doubl size every year sinc found,"[0.0, 1.0, 0.0, 0.0]",0,0.0
26,1.5179081507326035,kelly-ayotte,"Under President George W. Bush, we added $4.9 trillion to the debt. Under President Obama weve added $6.5 trillion to the debt.",debt,New Hampshire,republican,-0.7189309083880033,-0.6770388110921243,-0.621310789344505,-0.5243288567129273,-0.5252351519486811,KellyAyotte,-0.44586308082576215,-0.10095939390444618,presid george w bush ad trillion debt presid obama weve ad trillion debt,"[0.333, 0.667, 0.0, -0.6124]",0,-0.6124
27,-1.4068599484645308,marco-rubio,Says a U.S. Supreme Court justice suggested that some U.S. cases will be decided based on South African law.,"legal-issues,supreme-court",Florida,republican,0.6178653512408401,0.09457003356718628,0.06451481231946221,0.15197672131063558,-0.1514914919368326,marcorubio,-0.32488708759008766,-0.0056669947650798734,say u supreme court justic suggest u case decid base south african law,"[0.0, 0.735, 0.265, 0.5574]",0,0.5574
28,-1.4068599484645308,jerry-patterson,We have a director of homeland security who cannot use and will not use the term 'terrorist attack' but instead substitutes 'man-made disaster.' ,"homeland-security,terrorism",Texas,republican,-0.7620533683760305,-0.6770388110921243,-0.621310789344505,-0.5461451656814293,-0.5252351519486811,Patterson4TX,-0.44774137266502645,-0.6231443229278587,director homeland secur use use term terrorist attack instead substitute man made disas,"[0.415, 0.585, 0.0, -0.8316]",0,-0.8316
29,0.055524101134036455,bernie-s,African-American youth unemployment is 51 percent. Hispanic youth unemployment is 36 percent.,"diversity,economy,jobs",Vermont,independent,-0.028971548579568043,-0.30800849408114966,-0.15671925273343046,0.28287457512164776,-0.5252351519486811,SenSanders,-0.18433354079237568,0.6574606906396345,african american youth unemploy percent hispana youth unemploy percent,"[0.0, 1.0, 0.0, 0.0]",0,0.0
30,-1.4068599484645308,john-boehner,President Barack Obama took exactly none of his own deficit reduction commissions ideas. Not one.,"deficit,federal-budget",Ohio,republican,-0.24458384851970408,0.02747361229246363,-0.4000767242916124,-0.5243288567129273,-0.3757376879439417,SpeakerBoehner,-0.4035375299276015,0.8421668260620924,presid barack obama took exact none deficit reduce commits idea one,"[0.087, 0.73, 0.183, 0.2924]",0,0.2924
31,-0.23695270878567692,rick-perry,Says the paperback edition of Mitt Romneys book deleted line that Massachusetts individual mandate should be the model for the country,"health-care,states",Texas,republican,0.4884979712767584,0.29585929739135425,0.2857488773723549,-0.10981898631138877,0.8202420240939734,GovernorPerry,-0.43669166130757636,-0.5439638145797637,say paperback edit mitt romney book delete line massachusetts individu mandat model country,"[0.0, 1.0, 0.0, 0.0]",0,0.0
32,-1.4068599484645308,ken-cuccinelli,Says Terry McAuliffe is the person who invented the scheme to rent out the Lincoln Bedroom.,"campaign-finance,ethics,history",Virginia,republican,-0.7620533683760305,-0.3751049153558723,-0.5770639763339265,-0.5679614746499314,-0.4504864199463114,KenCuccinelli,-0.44717553827637524,-0.6337404312860822,say terri mcauliff person invent scheme rent lincoln bedroom,"[0.0, 1.0, 0.0, 0.0]",0,0.0
33,1.5179081507326035,andrew-cuomo,"We created 800,000 new jobs, we cut the unemployment rate almost in half and today New York State has more private sector jobs than it has ever had in its history",jobs,New York,democrat,-0.7620533683760305,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,NYGovCuomo,-0.4209093098583069,1.0598225039135467,creat new job cut unemploy rate almost half today new york state privat sector job ever histori,"[0.116, 0.884, 0.0, -0.2732]",0,-0.2732
34,-0.23695270878567692,sid-miller,"We have towns in West Texas that are out of water, that are having to truck in water.",water,Texas,republican,-0.7620533683760305,-0.6434906004547629,-0.5991873828392158,-0.6115940925869354,-0.4504864199463114,MillerForTexas,-0.44767343458415315,-0.22905618330351818,town west text water truck water,"[0.0, 1.0, 0.0, 0.0]",0,0.0
35,0.055524101134036455,jim-barksdale,"In Georgia, women earn 82 cents for every dollar earned by men.","jobs,women",Georgia,democrat,-0.8051758283640578,-0.7105870217294856,-0.5991873828392158,-0.6115940925869354,-0.5252351519486811,jimbarksdale,-0.447860422449201,-0.7566117425906878,georgia woman earn cent every dollar earn men,"[0.0, 1.0, 0.0, 0.0]",0,0.0
36,0.055524101134036455,david-raynor,A federal system that verifies employees are authorized to work in the U.S. is inaccurate anywhere from 50 percent all the way up to in excess of 80 percent of the time.,immigration,Georgia,none,-0.8051758283640578,-0.7105870217294856,-0.621310789344505,-0.6115940925869354,-0.5252351519486811,crddraynor,-0.4478778181402998,-0.7904321980354286,feder system verify employe author work u incur anywhere percent way excess percent time,"[0.0, 1.0, 0.0, 0.0]",0,0.0
37,-0.23695270878567692,donald-trump,"They were going to build the wall a while ago, not so long ago, like in 06. And they couldnt get environmental impact statements.",immigration,New York,republican,1.9115391508816564,3.1139089909297057,0.4848595359199583,0.19560933924763965,4.03443750019587,realDonaldTrump,1.4568784655349827,2.2356276512531306,go build wall ago long ago like couldnt get environment impact statement,"[0.0, 0.815, 0.185, 0.3612]",0,0.3612
38,-1.4068599484645308,john-mccain,Sen. Obama's campaign announced that he's choosing his cabinet.,elections,Arizona,republican,0.5316204312647856,0.5977931931276061,0.042391405814172944,0.19560933924763965,0.0727547040702765,SenJohnMcCain,-0.3484288977538445,0.24239806255278307,sen obama campaign announc choos cabinet,"[0.0, 1.0, 0.0, 0.0]",0,0.0
39,0.6404777209734632,rudy-giuliani,"Said he's the only Republican candidate ""who's actually turned around a government economy.""",job-accomplishments,New York,republican,-0.4170736884718129,-0.34155670471851096,-0.42220013079690166,-0.45887992980742126,-0.300988955941572,RudyGiuliani,-0.43816504471511836,-0.7696754378268538,said republican candid actual turn around govern economi,"[0.0, 1.0, 0.0, 0.0]",0,0.0
40,1.5179081507326035,john-barrasso,"On military recruiters at Harvard, Elena Kagan ""took a position and the Supreme Court ruled unanimously that she was wrong.""","education,gays-and-lesbians,kagan-nomination,military,supreme-court",Wyoming,republican,-0.7620533683760305,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,barrassoforwyo ‏,-0.44787971585205605,-0.7844809590945085,military recruit harvard elena kagan took posit supreme court rule unani wrong,"[0.186, 0.599, 0.216, 0.128]",0,0.128
41,-1.4068599484645308,john-depetro,"Under Mayor Cicilline, [Providence] was a sanctuary city.","history,homeland-security,immigration,legal-issues,pundits",Rhode Island,talk-show-host,-0.8051758283640578,-0.6099423898174016,-0.6434341958497943,-0.6115940925869354,-0.300988955941572,JohnDePetroshow,-0.44761327712148047,4.509654111446401,mayor chillin provid sanctuary citi,"[0.0, 1.0, 0.0, 0.0]",0,0.0
42,-1.4068599484645308,garnet-coleman,Transgender individuals in the U.S. have a 1-in-12 chance of being murdered.,"corrections-and-updates,crime,criminal-justice,sexuality",Texas,democrat,-0.7620533683760305,-0.7105870217294856,-0.621310789344505,-0.6115940925869354,-0.4504864199463114,GFColeman,-0.4476329500666868,-0.69172872291773,transcend individu u chanc murder,"[0.61, 0.39, 0.0, -0.6908]",-1,-0.6908
43,1.5179081507326035,mitt-romney,"At Bain Capital, we helped start an early childhood learning company called Bright Horizons that First Lady Michelle Obama rightly praised.","candidates-biography,job-accomplishments",Massachusetts,republican,0.6609878112288673,0.3629557186660769,0.6397233814569832,0.10834410337363154,0.8949907560963432,MittRomney,-0.38537747216188484,-0.6726412126559986,bain capit help start early childhood learn company call bright horizon first ladi michelle obama right praise,"[0.0, 0.603, 0.397, 0.8481]",0,0.8481
44,-1.4068599484645308,donald-trump,"Says the man who rushed the stage at him in Dayton, Ohio, had chatter about ISIS, or with ISIS in his social media posts.","civil-rights,elections,terrorism",New York,republican,1.9115391508816564,3.1139089909297057,0.4848595359199583,0.19560933924763965,4.03443750019587,realDonaldTrump,1.4568784655349827,2.2356276512531306,say man rush stage dayton ohio chatter isi isi social medium post,"[0.0, 1.0, 0.0, 0.0]",0,0.0
45,-0.23695270878567692,rick-scott,Alex Sink funneled three quarters of a million dollars in no-bid contracts to Bank of America.,"economy,financial-regulation,message-machine",Florida,republican,0.40225305130070405,0.061021822929824956,0.1972552513511978,0.13016041234213357,-0.0019940279320931997,SenRickScott,-0.4399919085657886,0.15421811970866267,alex sink funnel three quarter million dollar bid contract bank america,"[0.0, 0.901, 0.099, 0.0258]",0,0.0258
46,1.5179081507326035,terry-mcauliffe,"If you take the population growth here in Virginia, we are net zero on job creation since (Bob McDonnell) became governor.",jobs,Virginia,democrat,-0.28770630850773127,-0.5092977579053176,-0.5991873828392158,-0.5679614746499314,-0.300988955941572,TerryMcAuliffe,-0.44578612861404676,-0.45810630644429506,take popul growth virginia net zero job creation sinc bob mcconnell became governor,"[0.0, 0.701, 0.299, 0.5719]",0,0.5719
47,-0.23695270878567692,mitt-romney,"Under Obama, home values in Florida collapsed, construction jobs were lost and the state had a high foreclosure rate.","housing,message-machine-2012",Massachusetts,republican,0.6609878112288673,0.3629557186660769,0.6397233814569832,0.10834410337363154,0.8949907560963432,MittRomney,-0.38537747216188484,-0.6726412126559986,obama home valu florida collapse construct job lost state high foreclosure rate,"[0.438, 0.562, 0.0, -0.7184]",0,-0.7184
48,0.6404777209734632,alfredo-gutierrez,"The new Arizona immigration law ""says that any police officer can stop anyone who appears to them to be reasonably suspicious of being an undocumented person.""","immigration,legal-issues",Arizona,democrat,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,AlfredoPhxAZ,-0.4477798329566195,-0.30816411556696777,new arizona immigra law say polic offic stop anyone appear reason suspect undock person,"[0.268, 0.732, 0.0, -0.5267]",0,-0.5267
49,0.6404777209734632,barack-obama,The cost of health care is now the single-biggest factor driving down the federal budget deficit.,"deficit,federal-budget,health-care",Illinois,democrat,2.213396370797847,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,cost health care singl biggest factor drive feder budget deficit,"[0.194, 0.576, 0.23, 0.128]",0,0.128
50,1.5179081507326035,george-will,"During the recession, the consumer in his native perversity has begun to save. The savings rate is now 6.2 percent.","economy,abc-news-week",Maryland,columnist,-0.5033186084478674,-0.5092977579053176,-0.5770639763339265,-0.5025125477444253,-0.4504864199463114,GeorgeWillRSS,-0.44767087267328226,-0.7443463842856208,recess consum native servers begun save save rate percent,"[0.0, 0.522, 0.478, 0.7506]",0,0.7506
51,-1.4068599484645308,elena-kagan,On whether a U.S. Supreme Court nominee should be forthcoming at confirmation hearings.,"kagan-nomination,supreme-court",New York,democrat,-0.8051758283640578,-0.7105870217294856,-0.621310789344505,-0.6115940925869354,-0.5252351519486811,KaganScotus,-0.4478317986302111,-0.791303111051173,whether u supreme court nomine forthcom confirm hear,"[0.0, 0.625, 0.375, 0.5574]",0,0.5574
52,1.5179081507326035,jeanne-shaheen,Says Scott Brown co-sponsored legislation to let employers deny women coverage for birth control.,"health-care,legal-issues,women",New Hampshire,democrat,-0.6758084483999761,-0.7105870217294856,-0.5549405698286373,-0.5679614746499314,-0.5252351519486811,JeanneShaheen,-0.44739820312244033,-0.6892611360397876,say scott brown co sponsor legis let employ deny woman coverage birth control,"[0.167, 0.833, 0.0, -0.34]",0,-0.34
53,0.055524101134036455,susan-happ,"At some point in their lives, 99% of women use birth control.",sexuality,Wisconsin,democrat,-0.8051758283640578,-0.7105870217294856,-0.621310789344505,-0.6115940925869354,-0.5252351519486811,Happ4WI,-0.4478602010494961,-0.78477126343309,point life woman use birth control,"[0.0, 1.0, 0.0, 0.0]",0,0.0
54,0.055524101134036455,bill-white,"In Rick Perrys Texas, we import nurses ... from other countries.",health-care,Texas,democrat,-0.7189309083880033,-0.6099423898174016,-0.5328171633233479,-0.45887992980742126,-0.300988955941572,whitebil,-0.4478081088617874,-0.4862658272866973,rick peri text import nurse country,"[0.0, 1.0, 0.0, 0.0]",0,0.0
55,0.6404777209734632,bob-goodlatte,There is a federal criminal law that says its a crime to transport dentures across state lines.,public-health,Virginia,republican,-0.8051758283640578,-0.6770388110921243,-0.5549405698286373,-0.5461451656814293,-0.5252351519486811,RepGoodlatte,-0.44363627422246504,-0.34916960339159986,feder crimini law say crime transport denture across state line,"[0.28, 0.72, 0.0, -0.5423]",0,-0.5423
56,0.6404777209734632,cory-booker,We built a new prison every 10 days between 1990 and 2005 to keep up with our mass incarceration explosion of nonviolent offenders.,"crime,criminal-justice",New Jersey,democrat,-0.8051758283640578,-0.5763941791800403,-0.5991873828392158,-0.4370636208389192,-0.5252351519486811,CoryBooker,-0.31354699470540415,3.8016744057308505,built new prison every day keep mass scarcer expos nonoil offend,"[0.379, 0.621, 0.0, -0.6705]",0,-0.6705
57,-0.23695270878567692,joe-biden,"Sen. McCain's tax plan provides ""virtually nothing to the middle class.""",taxes,Delaware,democrat,-0.3308287684957585,-0.3751049153558723,-0.17884265923871973,-0.262533149090903,-0.2262402239392023,JoeBiden,-0.3351712936536012,-0.6826567123370593,sen mccain tax plan provid virtual noth middle class,"[0.0, 1.0, 0.0, 0.0]",0,0.0
58,-1.4068599484645308,jim-skaggs,Austin is burdened by the fastest-growing tax increases of any major city in the nation.,"city-budget,city-government,taxes",Texas,none,-0.8051758283640578,-0.6770388110921243,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,SPANKYSPL,-0.44788844532613475,-0.7394837866143813,austin burden fastest grow tax increas major citi nation,"[0.266, 0.734, 0.0, -0.4404]",0,-0.4404
59,-1.4068599484645308,john-mccain,"Phoenix, Arizona, is the No. 2 kidnapping capital of the world.",immigration,Arizona,republican,0.5316204312647856,0.5977931931276061,0.042391405814172944,0.19560933924763965,0.0727547040702765,SenJohnMcCain,-0.3484288977538445,0.24239806255278307,phoenix arizona kidnap capit world,"[0.0, 1.0, 0.0, 0.0]",0,0.0
60,1.5179081507326035,rick-perry,I belong to the AFL-CIO.,"candidates-biography,labor",Texas,republican,0.4884979712767584,0.29585929739135425,0.2857488773723549,-0.10981898631138877,0.8202420240939734,GovernorPerry,-0.43669166130757636,-0.5439638145797637,belong afl cio,"[0.0, 1.0, 0.0, 0.0]",0,0.0
61,0.055524101134036455,mitt-romney,Says a poll found him the only Republican candidate who could beat Barack Obama in Texas -- and by eight points.,polls,Massachusetts,republican,0.6609878112288673,0.3629557186660769,0.6397233814569832,0.10834410337363154,0.8949907560963432,MittRomney,-0.38537747216188484,-0.6726412126559986,say poll found republican candid could beat barack obama text eight point,"[0.0, 1.0, 0.0, 0.0]",0,0.0
62,-0.23695270878567692,mitt-romney,"President Ronald Reagan sent troops into conflict only in one circumstance, which was in Grenada We were in a peacekeeping setting in Lebanon.","foreign-policy,history,military",Massachusetts,republican,0.6609878112288673,0.3629557186660769,0.6397233814569832,0.10834410337363154,0.8949907560963432,MittRomney,-0.38537747216188484,-0.6726412126559986,presid ronald reagan sent troop conflict one circuit grenade peacekeeper set lebanon,"[0.154, 0.671, 0.174, 0.0772]",0,0.0772
63,1.5179081507326035,robert-sarvis,Did you know US population growth is at its lowest since the Great Depression?,"immigration,population",Virginia,libertarian,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,RobertSarvisVA,-0.4478204123596737,-0.06851788406796733,know u popul growth lowest sinc great depress,"[0.374, 0.194, 0.432, 0.2263]",1,0.2263
64,0.6404777209734632,will-weatherford,"The average student in Florida, what they actually pay out of pocket at our major universities for tuition is as much or less than what they spend on cellphones.",education,Florida,republican,-0.7189309083880033,-0.6099423898174016,-0.5549405698286373,-0.5461451656814293,-0.5252351519486811,willweatherford,-0.44721418833914395,-0.5920091826149964,averag student florida actual pay pocket major univers tuition much le spend cellphone,"[0.104, 0.896, 0.0, -0.1027]",0,-0.1027
65,1.5179081507326035,mark-shields,"Since 1968, more Americans have died from gunfire than died in all the wars of this countrys history.",guns,"Washington, D.C.",none,-0.7620533683760305,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,Mark__Shields,-0.4478298692899256,-0.45592902390493406,sinc american die gunfire die war country histori,"[0.701, 0.299, 0.0, -0.9136]",-1,-0.9136
66,0.6404777209734632,mitch-mcconnell,"Says Secretary of State John Kerry, when he was a senator, flew to Managua and met with a communist dictator there, Daniel Ortega, and accused the Reagan administration of engaging in terrorism.","foreign-policy,history,terrorism",Kentucky,republican,-0.5033186084478674,-0.5092977579053176,-0.5328171633233479,-0.45887992980742126,-0.5252351519486811,senatemajldr ‏,-0.4202661753441183,-0.5430929015640193,say secretary state john kerry sent flew manapua met communist dictat daniel omega accus reagan administr engag terror,"[0.167, 0.833, 0.0, -0.5267]",0,-0.5267
67,-1.4068599484645308,donald-trump,"NATO is opening up a major terror division. ... Im sure Im not going to get credit for it, but that was largely because of what I was saying and my criticism of NATO.","foreign-policy,military,terrorism",New York,republican,1.9115391508816564,3.1139089909297057,0.4848595359199583,0.19560933924763965,4.03443750019587,realDonaldTrump,1.4568784655349827,2.2356276512531306,nato open major terror divis im sure im go get credit larg say critic nato,"[0.257, 0.514, 0.229, -0.1531]",0,-0.1531
